WJSpecID,Scientific,ScientificGenus,English,help1,help2,EnglishGenus,2010 IUCN Red List category,Taxo,BLFamilyLatin,BLFamilyEnglish,FamSequID,IOCOrder
10721,Bradypterus baboecala,Bradypterus,African Bush-warbler,8,#VALUE!,Bush-warbler,LC,BL3,Sylviidae,Old World warblers,161,PASSERIFORMES
10722,Bradypterus grandis,Bradypterus,Dja River Warbler,4,10,Warbler,NT,BL3,Sylviidae,Old World warblers,161,PASSERIFORMES
10723,Bradypterus carpalis,Bradypterus,White-winged Scrub-warbler,13,#VALUE!,Scrub-warbler,LC,BL3,Sylviidae,Old World warblers,161,PASSERIFORMES
10724,Bradypterus graueri,Bradypterus,Grauer's Swamp-warbler,9,#VALUE!,Swamp-warbler,EN,BL3,Sylviidae,Old World warblers,161,PASSERIFORMES
10725,Bradypterus alfredi,Bradypterus,Bamboo Warbler,7,#VALUE!,Warbler,LC,BL3,Sylviidae,Old World warblers,161,PASSERIFORMES
10726,Bradypterus sylvaticus,Bradypterus,Knysna Warbler,7,#VALUE!,Warbler,VU,BL3,Sylviidae,Old World warblers,161,PASSERIFORMES
10728,Bradypterus lopezi,Bradypterus,Cameroon Scrub-warbler,9,#VALUE!,Scrub-warbler,LC,BL3,Sylviidae,Old World warblers,161,PASSERIFORMES
10729,Bradypterus barratti,Bradypterus,African Scrub-warbler,8,#VALUE!,Scrub-warbler,LC,BL3,Sylviidae,Old World warblers,161,PASSERIFORMES
10730,Bradypterus cinnamomeus,Bradypterus,Bracken Warbler,8,#VALUE!,Warbler,LC,BL3,Sylviidae,Old World warblers,161,PASSERIFORMES
10732,Bradypterus victorini,Bradypterus,Victorin's Scrub-warbler,11,#VALUE!,Scrub-warbler,LC,BL3,Sylviidae,Old World warblers,161,PASSERIFORMES
10733,Bradypterus thoracicus,Bradypterus,Spotted Bush-warbler,8,#VALUE!,Bush-warbler,LC,BL3,Sylviidae,Old World warblers,161,PASSERIFORMES
10736,Bradypterus major,Bradypterus,Long-billed Bush-warbler,12,#VALUE!,Bush-warbler,NT,BL3,Sylviidae,Old World warblers,161,PASSERIFORMES
10737,Bradypterus tacsanowskius,Bradypterus,Chinese Bush-warbler,8,#VALUE!,Bush-warbler,LC,BL3,Sylviidae,Old World warblers,161,PASSERIFORMES
10738,Bradypterus luteoventris,Bradypterus,Brown Bush-warbler,6,#VALUE!,Bush-warbler,LC,BL3,Sylviidae,Old World warblers,161,PASSERIFORMES
10739,Bradypterus seebohmi,Bradypterus,Benguet Bush-warbler,8,#VALUE!,Bush-warbler,LC,BL3,Sylviidae,Old World warblers,161,PASSERIFORMES
10743,Bradypterus palliseri,Bradypterus,Sri Lanka Bush-warbler,4,10,Bush-warbler,NT,BL3,Sylviidae,Old World warblers,161,PASSERIFORMES
10744,Bradypterus caudatus,Bradypterus,Long-tailed Bush-warbler,12,#VALUE!,Bush-warbler,LC,BL3,Sylviidae,Old World warblers,161,PASSERIFORMES
10745,Bradypterus accentor,Bradypterus,Friendly Bush-warbler,9,#VALUE!,Bush-warbler,LC,BL3,Sylviidae,Old World warblers,161,PASSERIFORMES
10746,Bradypterus castaneus,Bradypterus,Chestnut-backed Bush-warbler,16,#VALUE!,Bush-warbler,LC,BL3,Sylviidae,Old World warblers,161,PASSERIFORMES
10747,Dromaeocercus brunneus,Dromaeocercus,Brown Emu-tail,6,#VALUE!,Emu-tail,LC,BL3,Sylviidae,Old World warblers,161,PASSERIFORMES
10748,Amphilais seebohmi,Amphilais,Grey Emu-tail,5,#VALUE!,Emu-tail,LC,BL3,Sylviidae,Old World warblers,161,PASSERIFORMES
10751,Bathmocercus cerviniventris,Bathmocercus,Black-headed Rufous Warbler,13,20,Warbler,NT,BL3,Sylviidae,Old World warblers,161,PASSERIFORMES
10753,Bathmocercus rufus,Bathmocercus,Black-faced Rufous Warbler,12,19,Warbler,LC,BL3,Sylviidae,Old World warblers,161,PASSERIFORMES
10755,Bathmocercus winifredae,Bathmocercus,Mrs Moreau's Warbler,4,13,Warbler,VU,BL3,Sylviidae,Old World warblers,161,PASSERIFORMES
10760,Nesillas longicaudata,Nesillas,Anjouan Brush-warbler,8,#VALUE!,Brush-warbler,LC,BL3,Sylviidae,Old World warblers,161,PASSERIFORMES
10761,Nesillas typica,Nesillas,Madagascar Brush-warbler,11,#VALUE!,Brush-warbler,LC,BL3,Sylviidae,Old World warblers,161,PASSERIFORMES
10764,Nesillas brevicaudata,Nesillas,Grand Comoro Brush-warbler,6,13,Brush-warbler,LC,BL3,Sylviidae,Old World warblers,161,PASSERIFORMES
10765,Nesillas mariae,Nesillas,Moheli Warbler,7,#VALUE!,Warbler,LC,BL3,Sylviidae,Old World warblers,161,PASSERIFORMES
10766,Thamnornis chloropetoides,Thamnornis,Thamnornis Warbler,11,#VALUE!,Warbler,LC,BL3,Sylviidae,Old World warblers,161,PASSERIFORMES
10768,Melocichla mentalis,Melocichla,Moustached Grass-warbler,11,#VALUE!,Grass-warbler,LC,BL3,Sylviidae,Old World warblers,161,PASSERIFORMES
10770,Achaetops pycnopygius,Achaetops,Rockrunner,#VALUE!,#VALUE!,Rockrunner,LC,BL3,Sylviidae,Old World warblers,161,PASSERIFORMES
10771,Sphenoeacus afer,Sphenoeacus,Cape Grass-warbler,5,#VALUE!,Grass-warbler,LC,BL3,Sylviidae,Old World warblers,161,PASSERIFORMES
10774,Locustella lanceolata,Locustella,Lanceolated Warbler,12,#VALUE!,Warbler,LC,BL3,Sylviidae,Old World warblers,161,PASSERIFORMES
10775,Locustella naevia,Locustella,Common Grasshopper-warbler,7,#VALUE!,Grasshopper-warbler,LC,BL3,Sylviidae,Old World warblers,161,PASSERIFORMES
10776,Locustella certhiola,Locustella,Pallas's Grasshopper-warbler,9,#VALUE!,Grasshopper-warbler,LC,BL3,Sylviidae,Old World warblers,161,PASSERIFORMES
10777,Locustella ochotensis,Locustella,Middendorff's Grasshopper-warbler,14,#VALUE!,Grasshopper-warbler,LC,BL3,Sylviidae,Old World warblers,161,PASSERIFORMES
10778,Locustella pleskei,Locustella,Pleske's Grasshopper-warbler,9,#VALUE!,Grasshopper-warbler,VU,BL3,Sylviidae,Old World warblers,161,PASSERIFORMES
10779,Locustella fluviatilis,Locustella,Eurasian River Warbler,9,15,Warbler,LC,BL3,Sylviidae,Old World warblers,161,PASSERIFORMES
10780,Locustella luscinioides,Locustella,Savi's Warbler,7,#VALUE!,Warbler,LC,BL3,Sylviidae,Old World warblers,161,PASSERIFORMES
10781,Locustella fasciolata,Locustella,Gray's Grasshopper-warbler,7,#VALUE!,Grasshopper-warbler,LC,BL3,Sylviidae,Old World warblers,161,PASSERIFORMES
10785,Locustella pryeri,Locustella,Marsh Grassbird,6,#VALUE!,Grassbird,NT,BL3,Sylviidae,Old World warblers,161,PASSERIFORMES
10788,Acrocephalus melanopogon,Acrocephalus,Moustached Warbler,11,#VALUE!,Warbler,LC,BL3,Sylviidae,Old World warblers,161,PASSERIFORMES
10789,Acrocephalus paludicola,Acrocephalus,Aquatic Warbler,8,#VALUE!,Warbler,VU,BL3,Sylviidae,Old World warblers,161,PASSERIFORMES
10791,Acrocephalus schoenobaenus,Acrocephalus,Sedge Warbler,6,#VALUE!,Warbler,LC,BL3,Sylviidae,Old World warblers,161,PASSERIFORMES
10792,Acrocephalus sorghophilus,Acrocephalus,Streaked Reed-warbler,9,#VALUE!,Reed-warbler,VU,BL3,Sylviidae,Old World warblers,161,PASSERIFORMES
10793,Acrocephalus bistrigiceps,Acrocephalus,Black-browed Reed-warbler,13,#VALUE!,Reed-warbler,LC,BL3,Sylviidae,Old World warblers,161,PASSERIFORMES
10794,Acrocephalus agricola,Acrocephalus,Paddyfield Warbler,11,#VALUE!,Warbler,LC,BL3,Sylviidae,Old World warblers,161,PASSERIFORMES
10795,Acrocephalus tangorum,Acrocephalus,Manchurian Reed-warbler,11,#VALUE!,Reed-warbler,VU,BL3,Sylviidae,Old World warblers,161,PASSERIFORMES
10796,Acrocephalus concinens,Acrocephalus,Blunt-winged Warbler,13,#VALUE!,Warbler,LC,BL3,Sylviidae,Old World warblers,161,PASSERIFORMES
10797,Acrocephalus scirpaceus,Acrocephalus,Eurasian Reed-warbler,9,#VALUE!,Reed-warbler,LC,BL3,Sylviidae,Old World warblers,161,PASSERIFORMES
10798,Acrocephalus baeticatus,Acrocephalus,African Reed Warbler,8,13,Warbler,,IOC27,Sylviidae,Old World warblers,161,PASSERIFORMES
10800,Acrocephalus dumetorum,Acrocephalus,Blyth's Reed-warbler,8,#VALUE!,Reed-warbler,LC,BL3,Sylviidae,Old World warblers,161,PASSERIFORMES
10801,Acrocephalus palustris,Acrocephalus,Marsh Warbler,6,#VALUE!,Warbler,LC,BL3,Sylviidae,Old World warblers,161,PASSERIFORMES
10802,Acrocephalus arundinaceus,Acrocephalus,Great Reed-warbler,6,#VALUE!,Reed-warbler,LC,BL3,Sylviidae,Old World warblers,161,PASSERIFORMES
10804,Acrocephalus stentoreus,Acrocephalus,Clamorous Reed-warbler,10,#VALUE!,Reed-warbler,LC,BL3,Sylviidae,Old World warblers,161,PASSERIFORMES
10808,Acrocephalus griseldis,Acrocephalus,Basra Reed-warbler,6,#VALUE!,Reed-warbler,EN,BL3,Sylviidae,Old World warblers,161,PASSERIFORMES
10809,Acrocephalus australis,Acrocephalus,Australian Reed-warbler,11,#VALUE!,Reed-warbler,LC,BL3,Sylviidae,Old World warblers,161,PASSERIFORMES
10810,Acrocephalus luscinius,Acrocephalus,Nightingale Reed-warbler,12,#VALUE!,Reed-warbler,CR,BL3,Sylviidae,Old World warblers,161,PASSERIFORMES
10812,Acrocephalus syrinx,Acrocephalus,Caroline Islands Reed-warbler,9,17,Reed-warbler,LC,BL3,Sylviidae,Old World warblers,161,PASSERIFORMES
10813,Acrocephalus rehsei,Acrocephalus,Nauru Reed-warbler,6,#VALUE!,Reed-warbler,VU,BL3,Sylviidae,Old World warblers,161,PASSERIFORMES
10814,Acrocephalus familiaris,Acrocephalus,Millerbird,#VALUE!,#VALUE!,Millerbird,CR,BL3,Sylviidae,Old World warblers,161,PASSERIFORMES
10815,Acrocephalus aequinoctialis,Acrocephalus,Kiritimati Reed-warbler,11,#VALUE!,Reed-warbler,EN,BL3,Sylviidae,Old World warblers,161,PASSERIFORMES
10816,Acrocephalus caffer,Acrocephalus,Tahiti Reed-warbler,7,#VALUE!,Reed-warbler,EN,BL3,Sylviidae,Old World warblers,161,PASSERIFORMES
10817,Acrocephalus mendanae,Acrocephalus,Marquesan Reed-warbler,10,#VALUE!,Reed-warbler,LC,BL3,Sylviidae,Old World warblers,161,PASSERIFORMES
10818,Acrocephalus atyphus,Acrocephalus,Tuamotu Reed-warbler,8,#VALUE!,Reed-warbler,LC,BL3,Sylviidae,Old World warblers,161,PASSERIFORMES
10819,Acrocephalus kerearako,Acrocephalus,Cook Islands Reed-warbler,5,13,Reed-warbler,NT,BL3,Sylviidae,Old World warblers,161,PASSERIFORMES
10820,Acrocephalus rimatarae,Acrocephalus,Rimatara Reed-warbler,9,#VALUE!,Reed-warbler,VU,BL3,Sylviidae,Old World warblers,161,PASSERIFORMES
10821,Acrocephalus vaughani,Acrocephalus,Pitcairn Reed-warbler,9,#VALUE!,Reed-warbler,EN,BL3,Sylviidae,Old World warblers,161,PASSERIFORMES
10822,Acrocephalus taiti,Acrocephalus,Henderson Reed-warbler,10,#VALUE!,Reed-warbler,VU,BL3,Sylviidae,Old World warblers,161,PASSERIFORMES
10823,Acrocephalus rufescens,Acrocephalus,Greater Swamp-warbler,8,#VALUE!,Swamp-warbler,LC,BL3,Sylviidae,Old World warblers,161,PASSERIFORMES
10824,Acrocephalus brevipennis,Acrocephalus,Cape Verde Warbler,5,11,Warbler,EN,BL3,Sylviidae,Old World warblers,161,PASSERIFORMES
10825,Acrocephalus gracilirostris,Acrocephalus,Lesser Swamp-warbler,7,#VALUE!,Swamp-warbler,LC,BL3,Sylviidae,Old World warblers,161,PASSERIFORMES
10826,Acrocephalus newtoni,Acrocephalus,Madagascar Swamp-warbler,11,#VALUE!,Swamp-warbler,LC,BL3,Sylviidae,Old World warblers,161,PASSERIFORMES
10827,Acrocephalus aedon,Acrocephalus,Thick-billed Warbler,13,#VALUE!,Warbler,LC,BL3,Sylviidae,Old World warblers,161,PASSERIFORMES
10829,Acrocephalus rodericanus,Acrocephalus,Rodrigues Warbler,10,#VALUE!,Warbler,EN,BL3,Sylviidae,Old World warblers,161,PASSERIFORMES
10831,Acrocephalus sechellensis,Acrocephalus,Seychelles Warbler,11,#VALUE!,Warbler,VU,BL3,Sylviidae,Old World warblers,161,PASSERIFORMES
10836,Hippolais caligata,Hippolais,Booted Warbler,7,#VALUE!,Warbler,LC,BL3,Sylviidae,Old World warblers,161,PASSERIFORMES
10837,Hippolais rama,Hippolais,Sykes's Warbler,8,#VALUE!,Warbler,LC,BL3,Sylviidae,Old World warblers,161,PASSERIFORMES
10838,Hippolais pallida,Hippolais,Eastern Olivaceous Warbler,8,19,Warbler,LC,BL3,Sylviidae,Old World warblers,161,PASSERIFORMES
10839,Hippolais languida,Hippolais,Upcher's Warbler,9,#VALUE!,Warbler,LC,BL3,Sylviidae,Old World warblers,161,PASSERIFORMES
10840,Hippolais olivetorum,Hippolais,Olive-tree Warbler,11,#VALUE!,Warbler,LC,BL3,Sylviidae,Old World warblers,161,PASSERIFORMES
10841,Hippolais polyglotta,Hippolais,Melodious Warbler,10,#VALUE!,Warbler,LC,BL3,Sylviidae,Old World warblers,161,PASSERIFORMES
10842,Hippolais icterina,Hippolais,Icterine Warbler,9,#VALUE!,Warbler,LC,BL3,Sylviidae,Old World warblers,161,PASSERIFORMES
10844,Chloropeta natalensis,Chloropeta,Yellow Flycatcher-warbler,7,#VALUE!,Flycatcher-warbler,LC,BL3,Sylviidae,Old World warblers,161,PASSERIFORMES
10845,Chloropeta similis,Chloropeta,Mountain Flycatcher-warbler,9,#VALUE!,Flycatcher-warbler,LC,BL3,Sylviidae,Old World warblers,161,PASSERIFORMES
10846,Chloropeta gracilirostris,Chloropeta,Papyrus Yellow Warbler,8,15,Warbler,VU,BL3,Sylviidae,Old World warblers,161,PASSERIFORMES
10851,Artisornis metopias,Artisornis,African Tailorbird,8,#VALUE!,Tailorbird,LC,BL3,Sylviidae,Old World warblers,161,PASSERIFORMES
10852,Orthotomus cuculatus,Orthotomus,Mountain Tailorbird,9,#VALUE!,Tailorbird,LC,BL3,Sylviidae,Old World warblers,161,PASSERIFORMES
10853,Orthotomus heterolaemus,Orthotomus,Rufous-headed Tailorbird,14,#VALUE!,Tailorbird,LC,BL3,Sylviidae,Old World warblers,161,PASSERIFORMES
10854,Orthotomus sutorius,Orthotomus,Common Tailorbird,7,#VALUE!,Tailorbird,LC,BL3,Sylviidae,Old World warblers,161,PASSERIFORMES
10855,Orthotomus atrogularis,Orthotomus,Dark-necked Tailorbird,12,#VALUE!,Tailorbird,LC,BL3,Sylviidae,Old World warblers,161,PASSERIFORMES
10856,Orthotomus castaneiceps,Orthotomus,Philippine Tailorbird,11,#VALUE!,Tailorbird,LC,BL3,Sylviidae,Old World warblers,161,PASSERIFORMES
10857,Orthotomus frontalis,Orthotomus,Rufous-fronted Tailorbird,15,#VALUE!,Tailorbird,LC,BL3,Sylviidae,Old World warblers,161,PASSERIFORMES
10858,Orthotomus derbianus,Orthotomus,Grey-backed Tailorbird,12,#VALUE!,Tailorbird,LC,BL3,Sylviidae,Old World warblers,161,PASSERIFORMES
10859,Orthotomus sericeus,Orthotomus,Rufous-tailed Tailorbird,14,#VALUE!,Tailorbird,LC,BL3,Sylviidae,Old World warblers,161,PASSERIFORMES
10860,Orthotomus ruficeps,Orthotomus,Ashy Tailorbird,5,#VALUE!,Tailorbird,LC,BL3,Sylviidae,Old World warblers,161,PASSERIFORMES
10861,Orthotomus sepium,Orthotomus,Olive-backed Tailorbird,13,#VALUE!,Tailorbird,LC,BL3,Sylviidae,Old World warblers,161,PASSERIFORMES
10862,Orthotomus samarensis,Orthotomus,Yellow-breasted Tailorbird,16,#VALUE!,Tailorbird,NT,BL3,Sylviidae,Old World warblers,161,PASSERIFORMES
10863,Orthotomus nigriceps,Orthotomus,Black-headed Tailorbird,13,#VALUE!,Tailorbird,LC,BL3,Sylviidae,Old World warblers,161,PASSERIFORMES
10864,Orthotomus cinereiceps,Orthotomus,White-eared Tailorbird,12,#VALUE!,Tailorbird,LC,BL3,Sylviidae,Old World warblers,161,PASSERIFORMES
10867,Eremomela icteropygialis,Eremomela,Yellow-bellied Eremomela,15,#VALUE!,Eremomela,LC,BL3,Sylviidae,Old World warblers,161,PASSERIFORMES
10868,Eremomela salvadorii,Eremomela,Salvadori's Eremomela,12,#VALUE!,Eremomela,,IOC27,Cisticolidae,Cisticolas and allies,159,PASSERIFORMES
10869,Eremomela flavicrissalis,Eremomela,Yellow-vented Eremomela,14,#VALUE!,Eremomela,LC,BL3,Sylviidae,Old World warblers,161,PASSERIFORMES
10870,Eremomela pusilla,Eremomela,Senegal Eremomela,8,#VALUE!,Eremomela,LC,BL3,Sylviidae,Old World warblers,161,PASSERIFORMES
10871,Eremomela canescens,Eremomela,Green-backed Eremomela,13,#VALUE!,Eremomela,,IOC27,Cisticolidae,Cisticolas and allies,159,PASSERIFORMES
10872,Eremomela scotops,Eremomela,Greencap Eremomela,9,#VALUE!,Eremomela,LC,BL3,Sylviidae,Old World warblers,161,PASSERIFORMES
10873,Eremomela gregalis,Eremomela,Yellow-rumped Eremomela,14,#VALUE!,Eremomela,LC,BL3,Sylviidae,Old World warblers,161,PASSERIFORMES
10874,Eremomela badiceps,Eremomela,Rufous-crowned Eremomela,15,#VALUE!,Eremomela,LC,BL3,Sylviidae,Old World warblers,161,PASSERIFORMES
10875,Eremomela turneri,Eremomela,Turner's Eremomela,9,#VALUE!,Eremomela,EN,BL3,Sylviidae,Old World warblers,161,PASSERIFORMES
10876,Eremomela atricollis,Eremomela,Black-necked Eremomela,13,#VALUE!,Eremomela,LC,BL3,Sylviidae,Old World warblers,161,PASSERIFORMES
10877,Eremomela usticollis,Eremomela,Burnt-neck Eremomela,11,#VALUE!,Eremomela,LC,BL3,Sylviidae,Old World warblers,161,PASSERIFORMES
10878,Randia pseudozosterops,Randia,Rand's Warbler,7,#VALUE!,Warbler,LC,BL3,Sylviidae,Old World warblers,161,PASSERIFORMES
10882,Newtonia amphichroa,Newtonia,Dark Newtonia,5,#VALUE!,Newtonia,LC,BL3,Vangidae,Vangas,131,PASSERIFORMES
10883,Newtonia brunneicauda,Newtonia,Common Newtonia,7,#VALUE!,Newtonia,LC,BL3,Vangidae,Vangas,131,PASSERIFORMES
10884,Newtonia archboldi,Newtonia,Archbold's Newtonia,11,#VALUE!,Newtonia,LC,BL3,Vangidae,Vangas,131,PASSERIFORMES
10885,Newtonia fanovanae,Newtonia,Red-tailed Newtonia,11,#VALUE!,Newtonia,VU,BL3,Vangidae,Vangas,131,PASSERIFORMES
10888,Sylvietta virens,Sylvietta,Green Crombec,6,#VALUE!,Crombec,LC,BL3,Sylviidae,Old World warblers,161,PASSERIFORMES
10889,Sylvietta denti,Sylvietta,Lemon-bellied Crombec,14,#VALUE!,Crombec,LC,BL3,Sylviidae,Old World warblers,161,PASSERIFORMES
10891,Sylvietta leucophrys,Sylvietta,White-browed Crombec,13,#VALUE!,Crombec,LC,BL3,Sylviidae,Old World warblers,161,PASSERIFORMES
10892,Sylvietta brachyura,Sylvietta,Northern Crombec,9,#VALUE!,Crombec,LC,BL3,Sylviidae,Old World warblers,161,PASSERIFORMES
10893,Sylvietta philippae,Sylvietta,Short-billed Crombec,13,#VALUE!,Crombec,DD,BL3,Sylviidae,Old World warblers,161,PASSERIFORMES
10894,Sylvietta ruficapilla,Sylvietta,Red-capped Crombec,11,#VALUE!,Crombec,LC,BL3,Sylviidae,Old World warblers,161,PASSERIFORMES
10895,Sylvietta whytii,Sylvietta,Red-faced Crombec,10,#VALUE!,Crombec,LC,BL3,Sylviidae,Old World warblers,161,PASSERIFORMES
10896,Sylvietta isabellina,Sylvietta,Somali Crombec,7,#VALUE!,Crombec,LC,BL3,Sylviidae,Old World warblers,161,PASSERIFORMES
10897,Sylvietta rufescens,Sylvietta,Cape Crombec,5,#VALUE!,Crombec,LC,BL3,Sylviidae,Old World warblers,161,PASSERIFORMES
10901,Hemitesia neumanni,Hemitesia,Neumann's Warbler,10,#VALUE!,Warbler,LC,BL3,Sylviidae,Old World warblers,161,PASSERIFORMES
10903,Macrosphenus kempi,Macrosphenus,Kemp's Longbill,7,#VALUE!,Longbill,LC,BL3,Sylviidae,Old World warblers,161,PASSERIFORMES
10904,Macrosphenus flavicans,Macrosphenus,Yellow Longbill,7,#VALUE!,Longbill,LC,BL3,Sylviidae,Old World warblers,161,PASSERIFORMES
10905,Macrosphenus concolor,Macrosphenus,Grey Longbill,5,#VALUE!,Longbill,LC,BL3,Sylviidae,Old World warblers,161,PASSERIFORMES
10906,Macrosphenus pulitzeri,Macrosphenus,Pulitzer's Longbill,11,#VALUE!,Longbill,EN,BL3,Sylviidae,Old World warblers,161,PASSERIFORMES
10907,Macrosphenus kretschmeri,Macrosphenus,Kretschmer's Longbill,13,#VALUE!,Longbill,LC,BL3,Sylviidae,Old World warblers,161,PASSERIFORMES
10909,Amaurocichla bocagei,Amaurocichla,Sao Tome Short-tail,4,9,Short-tail,VU,BL3,Sylviidae,Old World warblers,161,PASSERIFORMES
10911,Hylia prasina,Hylia,Green Hylia,6,#VALUE!,Hylia,LC,BL3,Sylviidae,Old World warblers,161,PASSERIFORMES
10915,Leptopoecile sophiae,Leptopoecile,White-browed Tit-warbler,13,#VALUE!,Tit-warbler,LC,BL3,Aegithalidae,Long-tailed Tits,157,PASSERIFORMES
10916,Leptopoecile elegans,Leptopoecile,Crested Tit-warbler,8,#VALUE!,Tit-warbler,LC,BL3,Aegithalidae,Long-tailed Tits,157,PASSERIFORMES
10921,Phylloscopus laetus,Phylloscopus,Red-faced Woodland-warbler,10,#VALUE!,Woodland-warbler,LC,BL3,Sylviidae,Old World warblers,161,PASSERIFORMES
10922,Phylloscopus laurae,Phylloscopus,Laura's Woodland-warbler,8,#VALUE!,Woodland-warbler,LC,BL3,Sylviidae,Old World warblers,161,PASSERIFORMES
10923,Phylloscopus ruficapilla,Phylloscopus,Yellow-throated Woodland-warbler,16,#VALUE!,Woodland-warbler,LC,BL3,Sylviidae,Old World warblers,161,PASSERIFORMES
10924,Phylloscopus herberti,Phylloscopus,Black-capped Woodland-warbler,13,#VALUE!,Woodland-warbler,LC,BL3,Sylviidae,Old World warblers,161,PASSERIFORMES
10925,Phylloscopus budongoensis,Phylloscopus,Uganda Woodland-warbler,7,#VALUE!,Woodland-warbler,LC,BL3,Sylviidae,Old World warblers,161,PASSERIFORMES
10926,Phylloscopus umbrovirens,Phylloscopus,Brown Woodland-warbler,6,#VALUE!,Woodland-warbler,LC,BL3,Sylviidae,Old World warblers,161,PASSERIFORMES
10927,Phylloscopus trochilus,Phylloscopus,Willow Warbler,7,#VALUE!,Warbler,LC,BL3,Sylviidae,Old World warblers,161,PASSERIFORMES
10929,Phylloscopus collybita,Phylloscopus,Common Chiffchaff,7,#VALUE!,Chiffchaff,LC,BL3,Sylviidae,Old World warblers,161,PASSERIFORMES
10932,Phylloscopus sindianus,Phylloscopus,Mountain Chiffchaff,9,#VALUE!,Chiffchaff,LC,BL3,Sylviidae,Old World warblers,161,PASSERIFORMES
10936,Phylloscopus neglectus,Phylloscopus,Plain Leaf-warbler,6,#VALUE!,Leaf-warbler,LC,BL3,Sylviidae,Old World warblers,161,PASSERIFORMES
10937,Phylloscopus bonelli,Phylloscopus,Bonelli's Warbler,10,#VALUE!,Warbler,LC,BL3,Sylviidae,Old World warblers,161,PASSERIFORMES
10940,Phylloscopus orientalis,Phylloscopus,Eastern Bonelli's Warbler,8,18,Warbler,,IOC27,Sylviidae,Old World warblers,161,PASSERIFORMES
10941,Phylloscopus sibilatrix,Phylloscopus,Wood Warbler,5,#VALUE!,Warbler,LC,BL3,Sylviidae,Old World warblers,161,PASSERIFORMES
10942,Phylloscopus fuscatus,Phylloscopus,Dusky Warbler,6,#VALUE!,Warbler,LC,BL3,Sylviidae,Old World warblers,161,PASSERIFORMES
10943,Phylloscopus fuligiventer,Phylloscopus,Smoky Warbler,6,#VALUE!,Warbler,LC,BL3,Sylviidae,Old World warblers,161,PASSERIFORMES
10944,Phylloscopus affinis,Phylloscopus,Tickell's Leaf-warbler,10,#VALUE!,Leaf-warbler,LC,BL3,Sylviidae,Old World warblers,161,PASSERIFORMES
10945,Phylloscopus subaffinis,Phylloscopus,Buff-throated Warbler,14,#VALUE!,Warbler,LC,BL3,Sylviidae,Old World warblers,161,PASSERIFORMES
10946,Phylloscopus griseolus,Phylloscopus,Sulphur-bellied Warbler,16,#VALUE!,Warbler,LC,BL3,Sylviidae,Old World warblers,161,PASSERIFORMES
10947,Phylloscopus armandii,Phylloscopus,Yellow-streaked Warbler,16,#VALUE!,Warbler,LC,BL3,Sylviidae,Old World warblers,161,PASSERIFORMES
10948,Phylloscopus schwarzi,Phylloscopus,Radde's Warbler,8,#VALUE!,Warbler,LC,BL3,Sylviidae,Old World warblers,161,PASSERIFORMES
10949,Phylloscopus pulcher,Phylloscopus,Buff-barred Warbler,12,#VALUE!,Warbler,LC,BL3,Sylviidae,Old World warblers,161,PASSERIFORMES
10950,Phylloscopus maculipennis,Phylloscopus,Ashy-throated Warbler,14,#VALUE!,Warbler,LC,BL3,Sylviidae,Old World warblers,161,PASSERIFORMES
10951,Phylloscopus proregulus,Phylloscopus,Lemon-rumped Warbler,13,#VALUE!,Warbler,LC,BL3,Sylviidae,Old World warblers,161,PASSERIFORMES
10952,Phylloscopus kansuensis,Phylloscopus,Gansu Leaf-warbler,6,#VALUE!,Leaf-warbler,LC,BL3,Sylviidae,Old World warblers,161,PASSERIFORMES
10953,Phylloscopus chloronotus,Phylloscopus,Pale-rumped Warbler,12,#VALUE!,Warbler,LC,BL3,Sylviidae,Old World warblers,161,PASSERIFORMES
10955,Phylloscopus subviridis,Phylloscopus,Brooks's Leaf-warbler,9,#VALUE!,Leaf-warbler,LC,BL3,Sylviidae,Old World warblers,161,PASSERIFORMES
10956,Phylloscopus inornatus,Phylloscopus,Inornate Warbler,9,#VALUE!,Warbler,LC,BL3,Sylviidae,Old World warblers,161,PASSERIFORMES
10957,Phylloscopus humei,Phylloscopus,Hume's Leaf-warbler,7,#VALUE!,Leaf-warbler,LC,BL3,Sylviidae,Old World warblers,161,PASSERIFORMES
10958,Phylloscopus borealis,Phylloscopus,Arctic Warbler,7,#VALUE!,Warbler,LC,BL3,Sylviidae,Old World warblers,161,PASSERIFORMES
10959,Phylloscopus trochiloides,Phylloscopus,Greenish Warbler,9,#VALUE!,Warbler,LC,BL3,Sylviidae,Old World warblers,161,PASSERIFORMES
10963,Phylloscopus nitidus,Phylloscopus,Green Warbler,6,#VALUE!,Warbler,,IOC27,Sylviidae,Old World warblers,161,PASSERIFORMES
